,items,sentiment_score_definition,relevance_score_definition,feed
0,200,x <= -0.35: Bearish; -0.35 < x <= -0.15: Somewhat-Bearish; -0.15 < x < 0.15: Neutral; 0.15 <= x < 0.35: Somewhat_Bullish; x >= 0.35: Bullish,"0 < x <= 1, with a higher score indicating higher relevance.","{'title': 'Apple says it will raise pay for corporate and retail employees in tight labor market', 'url': 'https://www.cnbc.com/2022/05/26/apple-says-it-will-raise-pay-for-corporate-and-retail-employees-in-tight-labor-market.html', 'time_published': '20220526T024326', 'authors': ['Kif Leswing'], 'summary': ""Apple's move comes after Google, Amazon, and Microsoft have made changes to their compensation structures in recent weeks to pay workers more."", 'banner_image': 'https://image.cnbcfm.com/api/v1/image/106065694-1628201072679-apple.jpg?v=1628201101&w=1920&h=1080', 'source': 'CNBC', 'category_within_source': 'Top News', 'source_domain': 'www.cnbc.com', 'topics': [{'topic': 'Economy - Monetary', 'relevance_score': '0.310843'}, {'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Manufacturing', 'relevance_score': '0.5'}], 'overall_sentiment_score': -0.077921, 'overall_sentiment_label': 'Neutral', 'ticker_sentiment': [{'ticker': 'MSFT', 'relevance_score': '0.132953', 'ticker_sentiment_score': '-0.023635', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GOOG', 'relevance_score': '0.132953', 'ticker_sentiment_score': '-0.023635', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NVDA', 'relevance_score': '0.132953', 'ticker_sentiment_score': '-0.248759', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'FB', 'relevance_score': '0.132953', 'ticker_sentiment_score': '-0.248759', 'ticker_sentiment_label': 'Somewhat-Bearish'}]}"
1,200,x <= -0.35: Bearish; -0.35 < x <= -0.15: Somewhat-Bearish; -0.15 < x < 0.15: Neutral; 0.15 <= x < 0.35: Somewhat_Bullish; x >= 0.35: Bullish,"0 < x <= 1, with a higher score indicating higher relevance.","{'title': ""New Zealand's Ardern urges US to return to regional trade pact"", 'url': 'https://www.aljazeera.com/economy/2022/5/26/new-zealands-ardern-urges-us-to-return-to-regional-trade-pact', 'time_published': '20220526T030136', 'authors': [], 'summary': ""Remarks are latest signal by an Asia-Pacific leader that US President Biden's engagement with region is falling short. New Zealand Prime Minister Jacinda Ardern has urged the United States to rejoin a sweeping trade deal it quit in 2017, in the latest signal by an Asia-Pacific leader that ..."", 'banner_image': 'https://www.aljazeera.com/wp-content/uploads/2022/01/AP22023054308965.jpg?resize=770%2C513', 'source': 'Al Jareeza', 'category_within_source': 'n/a', 'source_domain': 'www.aljazeera.com', 'topics': [{'topic': 'Economy - Fiscal', 'relevance_score': '0.158519'}, {'topic': 'Technology', 'relevance_score': '1.0'}], 'overall_sentiment_score': 0.001333, 'overall_sentiment_label': 'Neutral', 'ticker_sentiment': [{'ticker': 'MSFT', 'relevance_score': '0.05727', 'ticker_sentiment_score': '0.007574', 'ticker_sentiment_label': 'Neutral'}]}"
2,200,x <= -0.35: Bearish; -0.35 < x <= -0.15: Somewhat-Bearish; -0.15 < x < 0.15: Neutral; 0.15 <= x < 0.35: Somewhat_Bullish; x >= 0.35: Bullish,"0 < x <= 1, with a higher score indicating higher relevance.","{'title': 'Apple hikes pay for workers amid labor crunch, inflation', 'url': 'https://www.marketwatch.com/story/apple-hikes-pay-for-workers-amid-labor-crunch-inflation-11653535514', 'time_published': '20220526T032500', 'authors': ['Tim Higgins'], 'summary': 'Starting pay for hourly workers in the U.S. will rise to $22 an hour, or higher based upon the market, a 45% increase from 2018. Starting salaries in the U.S. are also expected to increase.', 'banner_image': 'https://images.mktw.net/im-332321/social', 'source': 'MarketWatch', 'category_within_source': 'Top Stories', 'source_domain': 'www.marketwatch.com', 'topics': [{'topic': 'Economy - Monetary', 'relevance_score': '0.158519'}, {'topic': 'Technology', 'relevance_score': '1.0'}], 'overall_sentiment_score': -0.251673, 'overall_sentiment_label': 'Somewhat-Bearish', 'ticker_sentiment': [{'ticker': 'MSFT', 'relevance_score': '0.335595', 'ticker_sentiment_score': '-0.765387', 'ticker_sentiment_label': 'Bearish'}, {'ticker': 'AAPL', 'relevance_score': '0.61443', 'ticker_sentiment_score': '-0.066002', 'ticker_sentiment_label': 'Neutral'}]}"
3,200,x <= -0.35: Bearish; -0.35 < x <= -0.15: Somewhat-Bearish; -0.15 < x < 0.15: Neutral; 0.15 <= x < 0.35: Somewhat_Bullish; x >= 0.35: Bullish,"0 < x <= 1, with a higher score indicating higher relevance.","{'title': 'USD 23.34 Billion Growth In Internet Security Market Size | APAC to account for 35% Growth | 17,000+ Technavio Reports', 'url': 'https://www.prnewswire.com/news-releases/usd-23-34-billion-growth-in-internet-security-market-size--apac-to-account-for-35-growth--17-000-technavio-reports-301554045.html', 'time_published': '20220526T035000', 'authors': ['Technavio'], 'summary': '• Based on segmentation by Geography, which is the leading segment in the market? APAC will hold the highest growth contribution during the projected period. • What are the major trends in the market?', 'banner_image': 'https://mma.prnewswire.com/media/1825008/Technavio_Security_Market_by_Solution.jpg?w=1000', 'source': 'PR Newswire', 'category_within_source': 'n/a', 'source_domain': 'www.prnewswire.com', 'topics': [{'topic': 'Retail & Wholesale', 'relevance_score': '0.333333'}, {'topic': 'Technology', 'relevance_score': '0.333333'}, {'topic': 'Manufacturing', 'relevance_score': '0.333333'}], 'overall_sentiment_score': 0.00342, 'overall_sentiment_label': 'Neutral', 'ticker_sentiment': [{'ticker': 'CSCO', 'relevance_score': '0.069778', 'ticker_sentiment_score': '0.00342', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'WIT', 'relevance_score': '0.069778', 'ticker_sentiment_score': '0.00342', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'HPQ', 'relevance_score': '0.069778', 'ticker_sentiment_score': '0.00342', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MSFT', 'relevance_score': '0.745027', 'ticker_sentiment_score': '0.00342', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'TMICF', 'relevance_score': '0.069778', 'ticker_sentiment_score': '0.00342', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'FTNT', 'relevance_score': '0.069778', 'ticker_sentiment_score': '0.00342', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'IBM', 'relevance_score': '0.460097', 'ticker_sentiment_score': '0.00342', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'INTC', 'relevance_score': '0.139024', 'ticker_sentiment_score': '0.00342', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'THLEF', 'relevance_score': '0.069778', 'ticker_sentiment_score': '0.00342', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'HPE', 'relevance_score': '0.069778', 'ticker_sentiment_score': '0.00342', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'DELL', 'relevance_score': '0.069778', 'ticker_sentiment_score': '0.00342', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NLOK', 'relevance_score': '0.885016', 'ticker_sentiment_score': '0.00342', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'PANW', 'relevance_score': '0.516401', 'ticker_sentiment_score': '0.00342', 'ticker_sentiment_label': 'Neutral'}]}"
4,200,x <= -0.35: Bearish; -0.35 < x <= -0.15: Somewhat-Bearish; -0.15 < x < 0.15: Neutral; 0.15 <= x < 0.35: Somewhat_Bullish; x >= 0.35: Bullish,"0 < x <= 1, with a higher score indicating higher relevance.","{'title': 'Tim Sweeney: Epic will fight Apple and Google to keep the metaverse open', 'url': 'https://www.ft.com/content/e13ce526-0e33-4ca2-9699-184d0138eada', 'time_published': '20220526T040058', 'authors': [], 'summary': ""'Fortnite' game creator says tech giants must not be allowed to use monopoly power to dominate new platforms, as they do with smartphone apps"", 'banner_image': 'https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2F114a6db1-b9a3-45eb-8d9b-5df8e7a61bae.jpg?fit=scale-down&source=next&width=700', 'source': 'Financial Times', 'category_within_source': 'Companies', 'source_domain': 'www.ft.com', 'topics': [{'topic': 'Earnings', 'relevance_score': '0.99793'}, {'topic': 'Technology', 'relevance_score': '1.0'}, {'topic': 'Financial Markets', 'relevance_score': '0.108179'}], 'overall_sentiment_score': -0.177358, 'overall_sentiment_label': 'Somewhat-Bearish', 'ticker_sentiment': [{'ticker': 'MSFT', 'relevance_score': '0.023251', 'ticker_sentiment_score': '-0.440027', 'ticker_sentiment_label': 'Bearish'}, {'ticker': 'PYPL', 'relevance_score': '0.011627', 'ticker_sentiment_score': '0.02092', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GOOG', 'relevance_score': '0.092806', 'ticker_sentiment_score': '-0.303005', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'MA', 'relevance_score': '0.011627', 'ticker_sentiment_score': '0.02092', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'III', 'relevance_score': '0.011627', 'ticker_sentiment_score': '-0.018207', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'RBLX', 'relevance_score': '0.046482', 'ticker_sentiment_score': '0.091068', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'FB', 'relevance_score': '0.03487', 'ticker_sentiment_score': '-0.543892', 'ticker_sentiment_label': 'Bearish'}]}"
5,200,x <= -0.35: Bearish; -0.35 < x <= -0.15: Somewhat-Bearish; -0.15 < x < 0.15: Neutral; 0.15 <= x < 0.35: Somewhat_Bullish; x >= 0.35: Bullish,"0 < x <= 1, with a higher score indicating higher relevance.","{'title': 'Apple to boost salaries for US workers by more than 10% as inflation bites', 'url': 'https://www.business-standard.com/article/international/apple-to-boost-salaries-for-us-workers-by-more-than-10-as-inflation-bites-122052600230_1.html', 'time_published': '20220526T043000', 'authors': ['Mark Gurman and Josh Eidelson | Bloomberg'], 'summary': 'Apple is now accelerating its annual performance-based pay increases for retail and corporate team members by three months', 'banner_image': 'https://bsmedia.business-standard.com/_media/bs/img/article/2022-05/26/full/1653539135-1899.jpg?im=Resize,width=640', 'source': 'Business Standard', 'category_within_source': 'Top Stories', 'source_domain': 'www.business-standard.com', 'topics': [{'topic': 'Economy - Monetary', 'relevance_score': '0.310843'}, {'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.5'}], 'overall_sentiment_score': -0.04497, 'overall_sentiment_label': 'Neutral', 'ticker_sentiment': [{'ticker': 'MSFT', 'relevance_score': '0.095517', 'ticker_sentiment_score': '-0.104911', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AAPL', 'relevance_score': '0.095517', 'ticker_sentiment_score': '-0.07986', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'SBUX', 'relevance_score': '0.095517', 'ticker_sentiment_score': '0.111048', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.095517', 'ticker_sentiment_score': '0.111048', 'ticker_sentiment_label': 'Neutral'}]}"
6,200,x <= -0.35: Bearish; -0.35 < x <= -0.15: Somewhat-Bearish; -0.15 < x < 0.15: Neutral; 0.15 <= x < 0.35: Somewhat_Bullish; x >= 0.35: Bullish,"0 < x <= 1, with a higher score indicating higher relevance.","{'title': 'Nvidia  ( NVDA )  Q1 2023 Earnings Call Transcript', 'url': 'https://www.fool.com/earnings/call-transcripts/2022/05/26/nvidia-nvda-q1-2023-earnings-call-transcript/', 'time_published': '20220526T043034', 'authors': ['Motley Fool Transcribing'], 'summary': 'NVDA earnings call for the period ending March 31, 2022.', 'banner_image': 'https://g.foolcdn.com/misc-assets/fool-transcripts-logo.png', 'source': 'Motley Fool', 'category_within_source': 'n/a', 'source_domain': 'www.fool.com', 'topics': [{'topic': 'Life Sciences', 'relevance_score': '0.25'}, {'topic': 'Technology', 'relevance_score': '0.25'}, {'topic': 'Finance', 'relevance_score': '0.25'}, {'topic': 'Blockchain', 'relevance_score': '0.158519'}, {'topic': 'Economy - Monetary', 'relevance_score': '0.158519'}, {'topic': 'Financial Markets', 'relevance_score': '0.983783'}, {'topic': 'Manufacturing', 'relevance_score': '0.25'}, {'topic': 'Earnings', 'relevance_score': '1.0'}], 'overall_sentiment_score': 0.228819, 'overall_sentiment_label': 'Somewhat-Bullish', 'ticker_sentiment': [{'ticker': 'EVR', 'relevance_score': '0.004866', 'ticker_sentiment_score': '0.733455', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'MSFT', 'relevance_score': '0.009731', 'ticker_sentiment_score': '0.422772', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'SNEJF', 'relevance_score': '0.004866', 'ticker_sentiment_score': '0.098347', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NVDA', 'relevance_score': '0.121174', 'ticker_sentiment_score': '0.301679', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'WFC', 'relevance_score': '0.004866', 'ticker_sentiment_score': '0.005055', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NTDOF', 'relevance_score': '0.004866', 'ticker_sentiment_score': '0.085403', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'PEP', 'relevance_score': '0.004866', 'ticker_sentiment_score': '0.096342', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'MDT', 'relevance_score': '0.004866', 'ticker_sentiment_score': '0.098347', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'CRYPTO:ETH', 'relevance_score': '0.004866', 'ticker_sentiment_score': '0.171989', 'ticker_sentiment_label': 'Somewhat-Bullish'}]}"
7,200,x <= -0.35: Bearish; -0.35 < x <= -0.15: Somewhat-Bearish; -0.15 < x < 0.15: Neutral; 0.15 <= x < 0.35: Somewhat_Bullish; x >= 0.35: Bullish,"0 < x <= 1, with a higher score indicating higher relevance.","{'title': 'Splunk  ( SPLK )  Q1 2023 Earnings Call Transcript', 'url': 'https://www.fool.com/earnings/call-transcripts/2022/05/26/splunk-splk-q1-2023-earnings-call-transcript/', 'time_published': '20220526T043042', 'authors': ['Motley Fool Transcribing'], 'summary': 'SPLK earnings call for the period ending March 31, 2022.', 'banner_image': 'https://g.foolcdn.com/misc-assets/fool-transcripts-logo.png', 'source': 'Motley Fool', 'category_within_source': 'n/a', 'source_domain': 'www.fool.com', 'topics': [{'topic': 'Economy - Monetary', 'relevance_score': '0.310843'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.333333'}, {'topic': 'Financial Markets', 'relevance_score': '0.980716'}, {'topic': 'Earnings', 'relevance_score': '1.0'}, {'topic': 'Technology', 'relevance_score': '0.333333'}, {'topic': 'Finance', 'relevance_score': '0.333333'}], 'overall_sentiment_score': 0.450721, 'overall_sentiment_label': 'Bullish', 'ticker_sentiment': [{'ticker': 'EVR', 'relevance_score': '0.0049', 'ticker_sentiment_score': '0.782924', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'MSFT', 'relevance_score': '0.0049', 'ticker_sentiment_score': '0.846676', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'BCS', 'relevance_score': '0.0049', 'ticker_sentiment_score': '0.784904', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'BAC', 'relevance_score': '0.0049', 'ticker_sentiment_score': '0.677133', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'PZZA', 'relevance_score': '0.0049', 'ticker_sentiment_score': '0.963422', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'MS', 'relevance_score': '0.0098', 'ticker_sentiment_score': '0.931667', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'SPLK', 'relevance_score': '0.264478', 'ticker_sentiment_score': '0.450006', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'GS', 'relevance_score': '0.0049', 'ticker_sentiment_score': '0.072064', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GHGUF', 'relevance_score': '0.0049', 'ticker_sentiment_score': '0.780665', 'ticker_sentiment_label': 'Bullish'}]}"
8,200,x <= -0.35: Bearish; -0.35 < x <= -0.15: Somewhat-Bearish; -0.15 < x < 0.15: Neutral; 0.15 <= x < 0.35: Somewhat_Bullish; x >= 0.35: Bullish,"0 < x <= 1, with a higher score indicating higher relevance.","{'title': 'Zuora  ( ZUO )  Q1 2023 Earnings Call Transcript', 'url': 'https://www.fool.com/earnings/call-transcripts/2022/05/26/zuora-zuo-q1-2023-earnings-call-transcript/', 'time_published': '20220526T050034', 'authors': ['Motley Fool Transcribing'], 'summary': 'ZUO earnings call for the period ending March 31, 2022.', 'banner_image': 'https://g.foolcdn.com/misc-assets/fool-transcripts-logo.png', 'source': 'Motley Fool', 'category_within_source': 'n/a', 'source_domain': 'www.fool.com', 'topics': [{'topic': 'Life Sciences', 'relevance_score': '0.333333'}, {'topic': 'Financial Markets', 'relevance_score': '0.999174'}, {'topic': 'Manufacturing', 'relevance_score': '0.333333'}, {'topic': 'Earnings', 'relevance_score': '1.0'}, {'topic': 'Mergers & Acquisitions', 'relevance_score': '0.451494'}, {'topic': 'Technology', 'relevance_score': '0.333333'}], 'overall_sentiment_score': 0.295188, 'overall_sentiment_label': 'Somewhat-Bullish', 'ticker_sentiment': [{'ticker': 'MSFT', 'relevance_score': '0.020953', 'ticker_sentiment_score': '0.308259', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'ZUO', 'relevance_score': '0.138995', 'ticker_sentiment_score': '0.350079', 'ticker_sentiment_label': 'Bullish'}, {'ticker': 'GPRO', 'relevance_score': '0.006985', 'ticker_sentiment_score': '0.058514', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'NYT', 'relevance_score': '0.006985', 'ticker_sentiment_score': '0.138392', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'CARG', 'relevance_score': '0.006985', 'ticker_sentiment_score': '0.248292', 'ticker_sentiment_label': 'Somewhat-Bullish'}, {'ticker': 'CCORF', 'relevance_score': '0.006985', 'ticker_sentiment_score': '-0.003249', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'GHGUF', 'relevance_score': '0.006985', 'ticker_sentiment_score': '-0.127107', 'ticker_sentiment_label': 'Neutral'}]}"
9,200,x <= -0.35: Bearish; -0.35 < x <= -0.15: Somewhat-Bearish; -0.15 < x < 0.15: Neutral; 0.15 <= x < 0.35: Somewhat_Bullish; x >= 0.35: Bullish,"0 < x <= 1, with a higher score indicating higher relevance.","{'title': 'Apple boosting pay budget for workers amid tight labor market', 'url': 'https://www.foxbusiness.com/technology/apple-boosting-pay-budget-for-workers-amid-tight-labor-market', 'time_published': '20220526T050720', 'authors': [], 'summary': 'Apple Inc. is boosting pay for workers amid rising inflation, a tight labor market and unionization pushes among hourly store employees. The iPhone maker on Wednesday told employees in an email that the company is increasing its overall compensation budget.', 'banner_image': 'https://static.foxbusiness.com/foxbusiness.com/content/uploads/2021/10/Apple-store.jpg', 'source': 'Fox Business News', 'category_within_source': 'n/a', 'source_domain': 'www.foxbusiness.com', 'topics': [{'topic': 'Economy - Monetary', 'relevance_score': '0.451494'}, {'topic': 'Technology', 'relevance_score': '0.5'}, {'topic': 'Retail & Wholesale', 'relevance_score': '0.5'}], 'overall_sentiment_score': -0.279188, 'overall_sentiment_label': 'Somewhat-Bearish', 'ticker_sentiment': [{'ticker': 'MSFT', 'relevance_score': '0.064903', 'ticker_sentiment_score': '-0.815275', 'ticker_sentiment_label': 'Bearish'}, {'ticker': 'AAPL', 'relevance_score': '0.064903', 'ticker_sentiment_score': '-0.18045', 'ticker_sentiment_label': 'Somewhat-Bearish'}, {'ticker': 'SBUX', 'relevance_score': '0.064903', 'ticker_sentiment_score': '0.033075', 'ticker_sentiment_label': 'Neutral'}, {'ticker': 'AMZN', 'relevance_score': '0.064903', 'ticker_sentiment_score': '0.033075', 'ticker_sentiment_label': 'Neutral'}]}"
